periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,EmpTotal,Payroll,sEmpTotal,sPayroll
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,444,Building Material and Garden Equipment and Supplies Dealers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,10136,82006192.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,445,Food and Beverage Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,37110,210423403.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,446,Health and Personal Care Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,10792,86299115.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,447,Gasoline Stations,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,6155,28068930.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,448,Clothing and Clothing Accessories Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,16451,63629339.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,6798,37787139.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,452,General Merchandise Stores,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,31576,136043975.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,453,Miscellaneous Store Retailers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,9557,52856936.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,454,Nonstore Retailers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,3022,31465368.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,481,Air Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,4596,91362648.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,482,Rail Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,32,441511.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,483,Water Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,863,16351093.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,484,Truck Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,9808,95572180.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,485,Transit and Ground Passenger Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,9815,74218632.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,486,Pipeline Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,66,1816500.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,487,Scenic and Sightseeing Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,190,827547.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,488,Support Activities for Transportation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,7470,66291034.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,491,Postal Service,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,31,276996.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,492,Couriers and Messengers,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,7026,80053906.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,493,Warehousing and Storage,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,14380,220781889.0,1,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,511,Publishing Industries (except Internet),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,5291,116600009.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,512,Motion Picture and Sound Recording Industries,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,2725,12956668.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,515,Broadcasting (except Internet),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,1711,35517678.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,517,Telecommunications,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,7088,147618700.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,518,"Data Processing, Hosting, and Related Services",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,2086,41892473.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,519,Other Information Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,4096,48413473.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,521,Monetary Authorities-Central Bank,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,157,3226826.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,522,Credit Intermediation and Related Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,21684,432710525.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,13721,577024127.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,524,Insurance Carriers and Related Activities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,22183,496010060.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,525,"Funds, Trusts, and Other Financial Vehicles",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,2700,6635022.0,9,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,531,Real Estate,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,17711,278209973.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,532,Rental and Leasing Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,6984,80218918.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,533,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,219,3655913.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,541,"Professional, Scientific, and Technical Services",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,137777,2784944530.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,551,Management of Companies and Enterprises,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,15074,303606320.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,561,Administrative and Support Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,112607,808235818.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,562,Waste Management and Remediation Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,5273,57842787.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,611,Educational Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,134565,1687966089.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,621,Ambulatory Health Care Services,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,77633,982416485.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,622,Hospitals,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,69516,915900545.0,9,9
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,623,Nursing and Residential Care Facilities,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,41071,291487857.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,624,Social Assistance,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,30383,199424633.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,711,"Performing Arts, Spectator Sports, and Related Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,4467,71654047.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,712,"Museums, Historical Sites, and Similar Institutions",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,1639,11945866.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,713,"Amusement, Gambling, and Recreation Industries",A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,20398,105329436.0,1,1
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2412580,"Baltimore-Columbia-Towson, MD",3,721,Accommodation,A00,State and local government plus private ownership,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2016,1,9972,60844774.0,1,1
